Label,Image_Path
ತಮಿಳುನಾಡು,kannada_ocr_images/word_19218.png
ಕಮಲ್,kannada_ocr_images/word_19219.png
ಹಾಸನ್,kannada_ocr_images/word_19220.png
ಮಿ,kannada_ocr_images/word_19221.png
ಹಿರೋ,kannada_ocr_images/word_19222.png
ಅಜಯ್,kannada_ocr_images/word_19223.png
ರಾವ್,kannada_ocr_images/word_19224.png
ದಂಪತಿಗೆ,kannada_ocr_images/word_19225.png
ಆಗಮನದ,kannada_ocr_images/word_19226.png
ಮಿ,kannada_ocr_images/word_19227.png
ಹಿರೋ,kannada_ocr_images/word_19228.png
ಅಜಯ್,kannada_ocr_images/word_19229.png
ರಾವ್,kannada_ocr_images/word_19230.png
ದಂಪತಿಗೆ,kannada_ocr_images/word_19231.png
ಆಗಮನದ,kannada_ocr_images/word_19232.png
ಮಿ,kannada_ocr_images/word_19233.png
ಮೂಲಕ,kannada_ocr_images/word_19234.png
ಅಜಯ್,kannada_ocr_images/word_19235.png
ರಾವ್,kannada_ocr_images/word_19236.png
ಅವರಿಗೆ,kannada_ocr_images/word_19237.png
ಈಗ,kannada_ocr_images/word_19238.png
ಡಬಲ್,kannada_ocr_images/word_19239.png
ತಾಯಿ,kannada_ocr_images/word_19240.png
ಮಗ,kannada_ocr_images/word_19241.png
ಬಿಡುಗಡೆ,kannada_ocr_images/word_19242.png
ಮಾಡಿ,kannada_ocr_images/word_19243.png
ಸಖತ್,kannada_ocr_images/word_19244.png
ಅಜಯ್,kannada_ocr_images/word_19245.png
ರಾವ್,kannada_ocr_images/word_19246.png
ಪಡೆಯುವ,kannada_ocr_images/word_19247.png
ಮೂಲಕ,kannada_ocr_images/word_19248.png
ಡಬಲ್,kannada_ocr_images/word_19249.png
ಮೂಲದವರಾದ,kannada_ocr_images/word_19250.png
ಗೆಳತಿ,kannada_ocr_images/word_19251.png
ಕಲಾವಿದರಾದ,kannada_ocr_images/word_19252.png
ಮಗುವಿಗೆ,kannada_ocr_images/word_19253.png
ಅಜಯ್,kannada_ocr_images/word_19254.png
ರಾವ್,kannada_ocr_images/word_19255.png
ದಂಪತಿ,kannada_ocr_images/word_19256.png
ಈಗ,kannada_ocr_images/word_19257.png
ಲಿಟಲ್,kannada_ocr_images/word_19258.png
ತೆಗೆದು,kannada_ocr_images/word_19259.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_19260.png
ತಾಯಿಗೆ,kannada_ocr_images/word_19261.png
ಮಗ,kannada_ocr_images/word_19262.png
ಸಿನಿಮಾದ,kannada_ocr_images/word_19263.png
ಅಜಯ್,kannada_ocr_images/word_19264.png
ಇದೀಗ,kannada_ocr_images/word_19265.png
ಮಗುವಿನ,kannada_ocr_images/word_19266.png
ತಂದೆಯಾಗಿರುವುದು,kannada_ocr_images/word_19267.png
ತಾಯಿ,kannada_ocr_images/word_19268.png
ಹಾಗೂ,kannada_ocr_images/word_19269.png
ಮಗು,kannada_ocr_images/word_19270.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_19271.png
ಅಭಿಮಾನಿಗಳ,kannada_ocr_images/word_19272.png
ಶುಭ,kannada_ocr_images/word_19273.png
ಹಾರೈಕೆಯ,kannada_ocr_images/word_19274.png
ಮಹಾಪೂರವೇ,kannada_ocr_images/word_19275.png
ಈ,kannada_ocr_images/word_19276.png
ಕೋಟಿ,kannada_ocr_images/word_19277.png
ರೂ,kannada_ocr_images/word_19278.png
ರೈತರ,kannada_ocr_images/word_19279.png
ಸಾಲ,kannada_ocr_images/word_19280.png
ಸಾಧು,kannada_ocr_images/word_19281.png
ಜೊತೆ,kannada_ocr_images/word_19282.png
ಹೊಸ,kannada_ocr_images/word_19283.png
ದಾಖಲೆ,kannada_ocr_images/word_19284.png
ಬರೆದ,kannada_ocr_images/word_19285.png
ಹಾಡು,kannada_ocr_images/word_19286.png
ಗೌರಿ,kannada_ocr_images/word_19287.png
ಆರೋಪಿ,kannada_ocr_images/word_19288.png
ನೆರವಾಗುವಂತೆ,kannada_ocr_images/word_19289.png
ಕೋರಿ,kannada_ocr_images/word_19290.png
ಗೌರಿ,kannada_ocr_images/word_19291.png
ಲಂಕೇಶ್,kannada_ocr_images/word_19292.png
ಆರೋಪಿಯಾಗಿ,kannada_ocr_images/word_19293.png
ವಿಶೇಷ,kannada_ocr_images/word_19294.png
ತನಿಖಾ,kannada_ocr_images/word_19295.png
ದಳದ,kannada_ocr_images/word_19296.png
ವಿಜಯಪುರ,kannada_ocr_images/word_19297.png
ಪರಶುರಾಮ್,kannada_ocr_images/word_19298.png
ಸಹಾಯ,kannada_ocr_images/word_19299.png
ನೀಡುವಂತೆ,kannada_ocr_images/word_19300.png
ಕೋರಿ,kannada_ocr_images/word_19301.png
ಕೆಲವರು,kannada_ocr_images/word_19302.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_19303.png
ಜಾಲತಾಣ,kannada_ocr_images/word_19304.png
ಫೇಸ್,kannada_ocr_images/word_19305.png
ಬುಕ್,kannada_ocr_images/word_19306.png
ಹಾಕಿರುವ,kannada_ocr_images/word_19307.png
ಈಗ,kannada_ocr_images/word_19308.png
ವೈರಲ್,kannada_ocr_images/word_19309.png
ಈ,kannada_ocr_images/word_19310.png
ಪರಶುರಾಮ್,kannada_ocr_images/word_19311.png
ಕಾರಣ,kannada_ocr_images/word_19312.png
ನೆರವು,kannada_ocr_images/word_19313.png
ನೀಡಲು,kannada_ocr_images/word_19314.png
ಅಶೋಕ್,kannada_ocr_images/word_19315.png
ಖಾತೆ,kannada_ocr_images/word_19316.png
ಈ,kannada_ocr_images/word_19317.png
ಕುರಿತು,kannada_ocr_images/word_19318.png
ನೀಡಿರುವ,kannada_ocr_images/word_19319.png
ಪರಶುರಾಮ್,kannada_ocr_images/word_19320.png
ಹೀಗಾಗಿ,kannada_ocr_images/word_19321.png
ಮಾನವೀಯತೆ,kannada_ocr_images/word_19322.png
ಅವರಿಗೆ,kannada_ocr_images/word_19323.png
ನೆರವಾಗಲು,kannada_ocr_images/word_19324.png
ಕೋರಲಾಗಿದೆ,kannada_ocr_images/word_19325.png
ಫೇಸ್,kannada_ocr_images/word_19326.png
ಬುಕ್,kannada_ocr_images/word_19327.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_19328.png
ಜಾಲತಾಣ,kannada_ocr_images/word_19329.png
ಗೌರಿ,kannada_ocr_images/word_19330.png
ಲಂಕೇಶ್,kannada_ocr_images/word_19331.png
ವೈರಲ್,kannada_ocr_images/word_19332.png
ಚಾಲಕನ,kannada_ocr_images/word_19333.png
ಯುವತಿಯರು,kannada_ocr_images/word_19334.png
ತಮಿಳುನಾಡಿನ,kannada_ocr_images/word_19335.png
ನಡೆದಿರುವ,kannada_ocr_images/word_19336.png
ವಾಸು,kannada_ocr_images/word_19337.png
ಸಾಮಾಜಿಕ,kannada_ocr_images/word_19338.png
ಜಾಲತಾಣ,kannada_ocr_images/word_19339.png
ಈ,kannada_ocr_images/word_19340.png
ವಿಡಿಯೋ,kannada_ocr_images/word_19341.png
ಮಂದಿ,kannada_ocr_images/word_19342.png
ವೀಕ್ಷಿಸಿ,kannada_ocr_images/word_19343.png
ಲಾರಿ,kannada_ocr_images/word_19344.png
ಚಾಲಕನ,kannada_ocr_images/word_19345.png
ಚಾಲಕ,kannada_ocr_images/word_19346.png
ಲಾರಿ,kannada_ocr_images/word_19347.png
ಜೀವಂತ,kannada_ocr_images/word_19348.png
ದೋಷ,kannada_ocr_images/word_19349.png
ಬದಲಿಸುವ,kannada_ocr_images/word_19350.png
ಸಮಯ,kannada_ocr_images/word_19351.png
ಭಾರತ್,kannada_ocr_images/word_19352.png
ಬಂದ್,kannada_ocr_images/word_19353.png
ವೇಳೆ,kannada_ocr_images/word_19354.png
ಮನಮೋಹನ್,kannada_ocr_images/word_19355.png
ಮಾತುಗಳು,kannada_ocr_images/word_19356.png
ರಾಜಕೀಯ,kannada_ocr_images/word_19357.png
ಬದಲಿಸುವ,kannada_ocr_images/word_19358.png
ಸಮಯ,kannada_ocr_images/word_19359.png
ಭಾರತ್,kannada_ocr_images/word_19360.png
ಬಂದ್,kannada_ocr_images/word_19361.png
ವೇಳೆ,kannada_ocr_images/word_19362.png
ಮನಮೋಹನ್,kannada_ocr_images/word_19363.png
ಮಾತುಗಳು,kannada_ocr_images/word_19364.png
ಬದಲಿಸುವ,kannada_ocr_images/word_19365.png
ಸಮಯ,kannada_ocr_images/word_19366.png
ನಡೆಯಲಿರುವ,kannada_ocr_images/word_19367.png
ಲೋಕಸಭಾ,kannada_ocr_images/word_19368.png
ಚುನಾವಣೆ,kannada_ocr_images/word_19369.png
ಈ,kannada_ocr_images/word_19370.png
ದೇಶದ,kannada_ocr_images/word_19371.png
ಬಹುತೇಕ,kannada_ocr_images/word_19372.png
ಜನರು,kannada_ocr_images/word_19373.png
ಯಾವ,kannada_ocr_images/word_19374.png
ರೀತಿ,kannada_ocr_images/word_19375.png
ಭಾವನೆ,kannada_ocr_images/word_19376.png
ಇದು,kannada_ocr_images/word_19377.png
ಮಾಜಿ,kannada_ocr_images/word_19378.png
ಮನಮೋಹನ್,kannada_ocr_images/word_19379.png
ಅವರು,kannada_ocr_images/word_19380.png
ಹಾಗೂ,kannada_ocr_images/word_19381.png
ಡಿಸೇಲ್,kannada_ocr_images/word_19382.png
ಬೆಲೆ,kannada_ocr_images/word_19383.png
ಏರಿಕೆ,kannada_ocr_images/word_19384.png
ಖಂಡಿಸಿ,kannada_ocr_images/word_19385.png
ಬಂದ್,kannada_ocr_images/word_19386.png
ಗೆ,kannada_ocr_images/word_19387.png
ಕರೆ,kannada_ocr_images/word_19388.png
ನೀಡಿರುವ,kannada_ocr_images/word_19389.png
ನವದೆಹಲಿಯ,kannada_ocr_images/word_19390.png
ರಾಮ್,kannada_ocr_images/word_19391.png
ಲೀಲಾ,kannada_ocr_images/word_19392.png
ಈ,kannada_ocr_images/word_19393.png
ಮನಮೋಹನ್,kannada_ocr_images/word_19394.png
ಜತೆಗೆ,kannada_ocr_images/word_19395.png
ಮಾಜಿ,kannada_ocr_images/word_19396.png
ಸೋನಿಯಾ,kannada_ocr_images/word_19397.png
ರಾಹುಲ್,kannada_ocr_images/word_19398.png
ನ,kannada_ocr_images/word_19399.png
ಮುಖಂಡ,kannada_ocr_images/word_19400.png
ಶರದ್,kannada_ocr_images/word_19401.png
ಎಲ್,kannada_ocr_images/word_19402.png
ಜೆಡಿ,kannada_ocr_images/word_19403.png
ಶರದ್,kannada_ocr_images/word_19404.png
ಯಾದವ್,kannada_ocr_images/word_19405.png
ಕರೆದಿರುವ,kannada_ocr_images/word_19406.png
ಈ,kannada_ocr_images/word_19407.png
ಇತರೆ,kannada_ocr_images/word_19408.png
ಪಕ್ಷಗಳು,kannada_ocr_images/word_19409.png
ಈ,kannada_ocr_images/word_19410.png
ವೇಳೆ,kannada_ocr_images/word_19411.png
ಮಾತನಾಡಿದ,kannada_ocr_images/word_19412.png
ಮಾಜಿ,kannada_ocr_images/word_19413.png
ಜನರಿಗೆ,kannada_ocr_images/word_19414.png
ಮೋದಿ,kannada_ocr_images/word_19415.png
ಅವರು,kannada_ocr_images/word_19416.png
ಈವರೆಗೂ,kannada_ocr_images/word_19417.png
ಬಹುತೇಕ,kannada_ocr_images/word_19418.png
ದೇಶದ,kannada_ocr_images/word_19419.png
ಜನರ,kannada_ocr_images/word_19420.png
ಹೀಗಾಗಿ,kannada_ocr_images/word_19421.png
ಬದಲಿಸುವ,kannada_ocr_images/word_19422.png
ಸಮಯ,kannada_ocr_images/word_19423.png
ನಡೆಯಲಿರುವ,kannada_ocr_images/word_19424.png
ದೇಶದ,kannada_ocr_images/word_19425.png
ಜನರು,kannada_ocr_images/word_19426.png
ಪಾಠ,kannada_ocr_images/word_19427.png
ತಂಡ,kannada_ocr_images/word_19428.png
ಕಳುಹಿಸಲು,kannada_ocr_images/word_19429.png
ಮೋದಿ,kannada_ocr_images/word_19430.png
ಬಂಟ,kannada_ocr_images/word_19431.png
ಬಂಟ,kannada_ocr_images/word_19432.png
ಎರಡು,kannada_ocr_images/word_19433.png
ದೇಶದವರು,kannada_ocr_images/word_19434.png
ಬೆಡಗಿ,kannada_ocr_images/word_19435.png
ಕೋರ್,kannada_ocr_images/word_19436.png
ಹೊರಗೆ,kannada_ocr_images/word_19437.png
ಗುದ,kannada_ocr_images/word_19438.png
ಸಂಭೋಗ,kannada_ocr_images/word_19439.png
ಹಾಕಿದ,kannada_ocr_images/word_19440.png
ಬಂಟ,kannada_ocr_images/word_19441.png
ಹದಿಹರೆಯದ,kannada_ocr_images/word_19442.png
ಕೆಲಸ,kannada_ocr_images/word_19443.png
ಮೊಲೆ,kannada_ocr_images/word_19444.png
ಬಂಟ,kannada_ocr_images/word_19445.png
ಆಟಿಕೆ,kannada_ocr_images/word_19446.png
ಬಂಟ,kannada_ocr_images/word_19447.png
ಬಿಳಿ,kannada_ocr_images/word_19448.png
ಬೆಡಗಿ,kannada_ocr_images/word_19449.png
ಎದೆ,kannada_ocr_images/word_19450.png
ಹಾಲಿನ,kannada_ocr_images/word_19451.png
ಹುಡುಗಿ,kannada_ocr_images/word_19452.png
ಬಂಟ,kannada_ocr_images/word_19453.png
ಮಾಡುವುದು,kannada_ocr_images/word_19454.png
ಬಂಟ,kannada_ocr_images/word_19455.png
ಈ,kannada_ocr_images/word_19456.png
ದೇಹವೇಕೆ,kannada_ocr_images/word_19457.png
ತೆರೆದು,kannada_ocr_images/word_19458.png
ನೋಡು,kannada_ocr_images/word_19459.png
ಬರಹ,kannada_ocr_images/word_19460.png
ಟೂ,kannada_ocr_images/word_19461.png
ವೀಲರ್,kannada_ocr_images/word_19462.png
ಮೇಡಂ,kannada_ocr_images/word_19463.png
ಪಾದ,kannada_ocr_images/word_19464.png
ಅದು,kannada_ocr_images/word_19465.png
ಭಾರತ,kannada_ocr_images/word_19466.png
ಸರಣಿಗೆ,kannada_ocr_images/word_19467.png
ಸಮಿತಿ,kannada_ocr_images/word_19468.png
ತಂಡ,kannada_ocr_images/word_19469.png
ಮೊದಲ,kannada_ocr_images/word_19470.png
ತಂಡ,kannada_ocr_images/word_19471.png
ಮಾದರಿಗೆ,kannada_ocr_images/word_19472.png
ವಿದಾಯ,kannada_ocr_images/word_19473.png
ಆದಿಲ್,kannada_ocr_images/word_19474.png
ಸರಣಿ,kannada_ocr_images/word_19475.png
ಗೆಲುವಿಗೆ,kannada_ocr_images/word_19476.png
ಸಮಿತಿ,kannada_ocr_images/word_19477.png
ಅಳೆದು,kannada_ocr_images/word_19478.png
ತೂಗಿ,kannada_ocr_images/word_19479.png
ಏಕದಿನ,kannada_ocr_images/word_19480.png
ಕಾಡಿದ,kannada_ocr_images/word_19481.png
ಆದಿಲ್,kannada_ocr_images/word_19482.png
ರಶೀದ್,kannada_ocr_images/word_19483.png
ಇದೀಗ,kannada_ocr_images/word_19484.png
ಈ,kannada_ocr_images/word_19485.png
ಮೂಲಕ,kannada_ocr_images/word_19486.png
ಹಾಕಲು,kannada_ocr_images/word_19487.png
ಜೋ,kannada_ocr_images/word_19488.png
ರೂಟ್,kannada_ocr_images/word_19489.png
ಹಿರಿಯ,kannada_ocr_images/word_19490.png
ಆಟಗಾರರಾದ,kannada_ocr_images/word_19491.png
ಹಾಗೂ,kannada_ocr_images/word_19492.png
ಜೋ,kannada_ocr_images/word_19493.png
ಕೆಟನ್,kannada_ocr_images/word_19494.png
ಡೇವಿಡ್,kannada_ocr_images/word_19495.png
ಜಾನಿ,kannada_ocr_images/word_19496.png
ಬೆನ್,kannada_ocr_images/word_19497.png
ಮೊಯಿನ್,kannada_ocr_images/word_19498.png
ಜೋಸ್,kannada_ocr_images/word_19499.png
ಆದಿಲ್,kannada_ocr_images/word_19500.png
ಬಹಳ,kannada_ocr_images/word_19501.png
ಇದು,kannada_ocr_images/word_19502.png
ಮೊದಲ,kannada_ocr_images/word_19503.png
ಹಾಗೆ,kannada_ocr_images/word_19504.png
ಅನಿಸಲೇ,kannada_ocr_images/word_19505.png
ನಿರೂಪಣೆ,kannada_ocr_images/word_19506.png
ಕಥೆಯು,kannada_ocr_images/word_19507.png
ಪರದೆಯ,kannada_ocr_images/word_19508.png
ಮೇಲೆ,kannada_ocr_images/word_19509.png
ಓದಲು,kannada_ocr_images/word_19510.png
ಬೇಸರವಾಯಿತಾದರೂ,kannada_ocr_images/word_19511.png
ಕಥೆ,kannada_ocr_images/word_19512.png
ಓದುವುದು,kannada_ocr_images/word_19513.png
ತೆಗೆಸಿ,kannada_ocr_images/word_19514.png
ತಿಳಿಸಿದ,kannada_ocr_images/word_19515.png
ಅನೇಕ,kannada_ocr_images/word_19516.png
ರವರೆ,kannada_ocr_images/word_19517.png
ಇದು,kannada_ocr_images/word_19518.png
ಮೊದಲ,kannada_ocr_images/word_19519.png
ಈ,kannada_ocr_images/word_19520.png
ಮೊದಲ,kannada_ocr_images/word_19521.png
ಕಥೆ,kannada_ocr_images/word_19522.png
ಈಗಾಗಲೇ,kannada_ocr_images/word_19523.png
ಕಥಾ,kannada_ocr_images/word_19524.png
ತೆಗೆಸಿ,kannada_ocr_images/word_19525.png
ಓದಿ,kannada_ocr_images/word_19526.png
ಬಳಿಕ,kannada_ocr_images/word_19527.png
ಪಾಕ್,kannada_ocr_images/word_19528.png
ಪಾಕ್,kannada_ocr_images/word_19529.png
ಗೆ,kannada_ocr_images/word_19530.png
ಜಯ,kannada_ocr_images/word_19531.png
ತಂಡ,kannada_ocr_images/word_19532.png
ನಡೆದ,kannada_ocr_images/word_19533.png
ಸರಣಿಯ,kannada_ocr_images/word_19534.png
ಮೊದಲ,kannada_ocr_images/word_19535.png
ಬಳಿಕ,kannada_ocr_images/word_19536.png
ನಡೆದ,kannada_ocr_images/word_19537.png
ಮೊದಲ,kannada_ocr_images/word_19538.png
ಟಾಸ್,kannada_ocr_images/word_19539.png
ಟೀಮ್,kannada_ocr_images/word_19540.png
ಹಾಕಲಿದೆಯಾ,kannada_ocr_images/word_19541.png
ಮಹಿಳಾ,kannada_ocr_images/word_19542.png
ರಂಗು,kannada_ocr_images/word_19543.png
ಈಗ,kannada_ocr_images/word_19544.png
ಅಂತಿಮ,kannada_ocr_images/word_19545.png
ಬಂದು,kannada_ocr_images/word_19546.png
ಈಗಾಗಲೇ,kannada_ocr_images/word_19547.png
ಮೊದಲ,kannada_ocr_images/word_19548.png
ಸೆಮಿಫೈನಲ್,kannada_ocr_images/word_19549.png
ತಂಡ,kannada_ocr_images/word_19550.png
ಪಡೆದರೆ,kannada_ocr_images/word_19551.png
ಗುರುವಾರ,kannada_ocr_images/word_19552.png
ಭಾರತ,kannada_ocr_images/word_19553.png
ವನಿತೆಯರು,kannada_ocr_images/word_19554.png
ಉಳಿಯುವುದು,kannada_ocr_images/word_19555.png
ಅಪ್,kannada_ocr_images/word_19556.png
ಬಿಲ್,kannada_ocr_images/word_19557.png
ಮಾದರಿ,kannada_ocr_images/word_19558.png
ಅದರ,kannada_ocr_images/word_19559.png
ಅದರ,kannada_ocr_images/word_19560.png
ಹಾರುವ,kannada_ocr_images/word_19561.png
ವಾಯುಯಾನ,kannada_ocr_images/word_19562.png
ಆ,kannada_ocr_images/word_19563.png
ಎರಡು,kannada_ocr_images/word_19564.png
ಮಾದರಿ,kannada_ocr_images/word_19565.png
ನಂತರ,kannada_ocr_images/word_19566.png
ವಾಯುಯಾನ,kannada_ocr_images/word_19567.png
ಇನ್,kannada_ocr_images/word_19568.png
ಮರು,kannada_ocr_images/word_19569.png
ಮಾರಾಟ,kannada_ocr_images/word_19570.png
ಬಾರಿ,kannada_ocr_images/word_19571.png
ಈ,kannada_ocr_images/word_19572.png
ವಿಮಾನ,kannada_ocr_images/word_19573.png
ಇತರ,kannada_ocr_images/word_19574.png
ಮಾದರಿ,kannada_ocr_images/word_19575.png
ಲಿನ್,kannada_ocr_images/word_19576.png
ಬಿಲ್,kannada_ocr_images/word_19577.png
ಉಳಿಯುವುದು,kannada_ocr_images/word_19578.png
ಅಪ್,kannada_ocr_images/word_19579.png
ಉಳಿಯುವುದು,kannada_ocr_images/word_19580.png
ಅಪ್,kannada_ocr_images/word_19581.png
ಸೈಕಲ್,kannada_ocr_images/word_19582.png
ವಿನಿಯೋಗ,kannada_ocr_images/word_19583.png
ಭಾನುವಾರ,kannada_ocr_images/word_19584.png
ಮೈಸೂರಿನ,kannada_ocr_images/word_19585.png
ಒಡೆಯರ್,kannada_ocr_images/word_19586.png
ಬಳಿ,kannada_ocr_images/word_19587.png
ಚಾಲನೆ,kannada_ocr_images/word_19588.png
ಈ,kannada_ocr_images/word_19589.png
ಯೋಹಾನನು,kannada_ocr_images/word_19590.png
ಯೋಹಾನನು,kannada_ocr_images/word_19591.png
ಅವರಿಗೆ,kannada_ocr_images/word_19592.png
ಆದರೆ,kannada_ocr_images/word_19593.png
ನೀವು,kannada_ocr_images/word_19594.png
ಅರಿಯದಿರುವಂಥ,kannada_ocr_images/word_19595.png
ಯೋಹಾನನು,kannada_ocr_images/word_19596.png
ಅವರಿಗೆ,kannada_ocr_images/word_19597.png
ಆದರೆ,kannada_ocr_images/word_19598.png
ನೀವು,kannada_ocr_images/word_19599.png
ಅರಿಯದಿರುವಂಥ,kannada_ocr_images/word_19600.png
ಅಂಬರೀಶ್,kannada_ocr_images/word_19601.png
ರಾಜಕೀಯ,kannada_ocr_images/word_19602.png
ಮುಖಂಡ,kannada_ocr_images/word_19603.png
ನಡೆದ,kannada_ocr_images/word_19604.png
ಮಾತನಾಡಿದ,kannada_ocr_images/word_19605.png
ಅಂಬರೀಶ್,kannada_ocr_images/word_19606.png
ಕರೆತರುವ,kannada_ocr_images/word_19607.png
ಅವರ,kannada_ocr_images/word_19608.png
ಮುಖಂಡರು,kannada_ocr_images/word_19609.png
ಮೂರು,kannada_ocr_images/word_19610.png
ದಿನಗಳ,kannada_ocr_images/word_19611.png
ಬಳಿಕ,kannada_ocr_images/word_19612.png
ಇದೇ,kannada_ocr_images/word_19613.png
ವೇಳೆ,kannada_ocr_images/word_19614.png
ಜಮೀರ್,kannada_ocr_images/word_19615.png
ಅನಾಗರೀಕ,kannada_ocr_images/word_19616.png
ಹೇಳಿಕೆ,kannada_ocr_images/word_19617.png
ಸಂಬಂಧ,kannada_ocr_images/word_19618.png
ಜಮೀರ್,kannada_ocr_images/word_19619.png
ಜಮೀರ್,kannada_ocr_images/word_19620.png
ದಿನ,kannada_ocr_images/word_19621.png
ಕೂಡ,kannada_ocr_images/word_19622.png
ಹೇಳಿದ,kannada_ocr_images/word_19623.png
ದಿನಗಳು,kannada_ocr_images/word_19624.png
ಜಮೀರ್,kannada_ocr_images/word_19625.png
ಈಗ,kannada_ocr_images/word_19626.png
ಭಿಕ್ಷುಕ,kannada_ocr_images/word_19627.png
ಅಂತ,kannada_ocr_images/word_19628.png
ಏನು,kannada_ocr_images/word_19629.png
